mc_step,rho_C,L_CD
1412,0.8666,1656
1413,0.0679,732
1414,0.8693,1606
1415,0.0659,710
1416,0.8677,1602
1417,0.0686,708
1418,0.867,1588
1419,0.0668,658
1420,0.8662,1632
1421,0.0681,664
1422,0.8682,1584
1423,0.0666,702
1424,0.8673,1652
1425,0.0678,662
1426,0.8667,1696
1427,0.0682,704
1428,0.8637,1626
1429,0.0709,710
1430,0.8663,1626
1431,0.0673,670
1432,0.8697,1590
1433,0.0668,692
1434,0.8679,1606
1435,0.067,694
1436,0.8694,1600
1437,0.0666,712
1438,0.871,1666
1439,0.0648,680
1440,0.869,1682
1441,0.0646,664
1442,0.8695,1618
1443,0.0678,712
1444,0.8678,1630
1445,0.0674,690
1446,0.8698,1578
1447,0.0676,716
1448,0.8691,1596
1449,0.0671,696
1450,0.8648,1654
1451,0.068,742
1452,0.8634,1666
1453,0.0701,730
1454,0.8668,1606
1455,0.0668,690
1456,0.871,1522
1457,0.0673,676
1458,0.8674,1646
1459,0.0686,690
1460,0.8669,1626
1461,0.0686,718
1462,0.8625,1656
1463,0.0704,780
1464,0.8624,1630
1465,0.0699,756
1466,0.8651,1606
1467,0.0689,730
1468,0.8696,1476
1469,0.0671,670
1470,0.8687,1578
1471,0.068,722
1472,0.8666,1640
1473,0.0676,704
1474,0.8629,1660
1475,0.0678,698
1476,0.8704,1544
1477,0.067,682
1478,0.8677,1552
1479,0.0668,694
1480,0.8694,1604
1481,0.0666,706
1482,0.8685,1528
1483,0.0693,672
1484,0.8674,1620
1485,0.0679,662
1486,0.8671,1558
1487,0.0677,704
1488,0.8662,1660
1489,0.0672,692
1490,0.868,1596
1491,0.0673,730
1492,0.8678,1648
1493,0.0678,712
1494,0.8714,1624
1495,0.0655,700
1496,0.871,1522
1497,0.0653,670
1498,0.8716,1600
1499,0.064,674
1500,0.8712,1658
1501,0.0638,648
1502,0.8701,1658
1503,0.0662,682
1504,0.8726,1506
1505,0.0651,644
1506,0.8699,1584
1507,0.0668,670
1508,0.8687,1642
1509,0.0663,710
1510,0.8716,1652
1511,0.0656,692
1512,0.8667,1630
1513,0.0667,708
1514,0.8715,1638
1515,0.065,678
1516,0.8702,1598
1517,0.0661,624
1518,0.8706,1596
1519,0.0644,620
1520,0.872,1552
1521,0.0653,642
1522,0.8733,1628
1523,0.0646,670
1524,0.8723,1598
1525,0.0656,678
1526,0.8712,1576
1527,0.0636,654
1528,0.8725,1620
1529,0.0643,664
1530,0.8701,1582
1531,0.0673,692
1532,0.8667,1664
1533,0.0676,676
1534,0.8669,1598
1535,0.067,742
1536,0.8707,1530
1537,0.0641,688
1538,0.8705,1662
1539,0.0651,700
1540,0.8713,1576
1541,0.0646,606
1542,0.871,1586
1543,0.067,700
1544,0.8675,1658
1545,0.0677,728
1546,0.8706,1588
1547,0.0654,666
1548,0.8712,1634
1549,0.0651,692
1550,0.8709,1614
1551,0.066,716
1552,0.8711,1644
1553,0.0653,666
1554,0.8692,1696
1555,0.064,674
1556,0.8742,1604
1557,0.0646,674
1558,0.8737,1622
1559,0.0639,684
1560,0.8677,1652
1561,0.0656,748
1562,0.8715,1688
1563,0.0673,738
1564,0.8715,1644
1565,0.0641,690
1566,0.8666,1726
1567,0.0672,756
1568,0.8686,1652
1569,0.0667,716
1570,0.8684,1702
1571,0.0677,768
1572,0.8692,1600
1573,0.0666,696
1574,0.872,1512
1575,0.065,682
1576,0.8732,1668
1577,0.0659,684
1578,0.8718,1626
1579,0.0668,710
1580,0.8711,1624
1581,0.0653,678
1582,0.8692,1616
1583,0.0674,706
1584,0.8682,1688
1585,0.066,704
1586,0.8717,1604
1587,0.0639,670
1588,0.8723,1660
1589,0.0623,626
1590,0.8747,1602
1591,0.0646,644
1592,0.8715,1532
1593,0.0657,690
1594,0.8716,1580
1595,0.0647,690
1596,0.8724,1650
1597,0.063,692
1598,0.8743,1590
1599,0.0634,668
1600,0.8717,1554
1601,0.0636,622
1602,0.8726,1462
1603,0.0654,660
1604,0.8739,1484
1605,0.0655,652
1606,0.8715,1602
1607,0.0643,624
1608,0.8708,1532
1609,0.0663,720
1610,0.8702,1646
1611,0.0645,680
1612,0.8728,1636
1613,0.0649,678
1614,0.8729,1574
1615,0.0653,642
1616,0.874,1554
1617,0.064,660
1618,0.8745,1558
1619,0.064,690
1620,0.8733,1590
1621,0.0635,668
1622,0.8716,1584
1623,0.0655,668
1624,0.8748,1560
1625,0.0631,640
1626,0.8736,1518
1627,0.0648,622
1628,0.8745,1512
1629,0.0638,616
1630,0.8734,1576
1631,0.0654,640
1632,0.8723,1580
1633,0.0635,650
1634,0.8724,1678
1635,0.0641,658
1636,0.8726,1540
1637,0.0652,656
1638,0.8723,1554
1639,0.0663,710
1640,0.8736,1540
1641,0.0637,704
1642,0.8736,1524
1643,0.0638,640
1644,0.8754,1560
1645,0.0644,660
1646,0.8731,1616
1647,0.0644,640
1648,0.8756,1502
1649,0.0642,608
1650,0.8729,1556
1651,0.0634,634
1652,0.8757,1548
1653,0.0652,664
1654,0.8743,1526
1655,0.065,680
1656,0.874,1590
1657,0.0644,678
1658,0.8754,1444
1659,0.0628,694
1660,0.8728,1618
1661,0.0643,642
1662,0.8774,1544
1663,0.0633,620
1664,0.8771,1470
1665,0.0656,654
1666,0.8715,1544
1667,0.0643,672
1668,0.872,1572
1669,0.066,660
1670,0.8723,1510
1671,0.0661,654
1672,0.8716,1540
1673,0.0657,660
1674,0.8712,1562
1675,0.0668,704
1676,0.8719,1478
1677,0.067,696
1678,0.8714,1552
1679,0.0651,700
1680,0.8743,1560
1681,0.0642,654
1682,0.8741,1534
1683,0.0643,666
1684,0.8764,1554
1685,0.0643,666
1686,0.8733,1440
1687,0.0648,654
1688,0.8749,1518
1689,0.0642,636
1690,0.8723,1592
1691,0.0655,622
1692,0.8725,1560
1693,0.0651,616
1694,0.8749,1536
1695,0.0631,620
1696,0.8765,1530
1697,0.0635,598
1698,0.875,1518
1699,0.0645,618
1700,0.8734,1508
1701,0.065,588
1702,0.8739,1598
1703,0.0637,606
1704,0.8747,1486
1705,0.0659,648
1706,0.8726,1490
1707,0.0659,680
1708,0.8753,1446
1709,0.065,648
1710,0.8743,1462
1711,0.0664,686
1712,0.8752,1500
1713,0.0653,662
1714,0.8756,1514
1715,0.064,644
1716,0.874,1494
1717,0.0646,628
1718,0.8757,1452
1719,0.0643,666
1720,0.8713,1574
1721,0.0652,700
1722,0.8717,1550
1723,0.064,656
1724,0.8755,1566
1725,0.0621,638
1726,0.8757,1550
1727,0.0647,660
1728,0.8753,1598
1729,0.0637,648
1730,0.8754,1500
1731,0.0653,676
1732,0.8732,1502
1733,0.0661,660
1734,0.8732,1518
1735,0.0646,666
1736,0.8744,1566
1737,0.0629,644
1738,0.8743,1552
1739,0.0639,664
1740,0.8717,1614
1741,0.0638,682
1742,0.8722,1616
1743,0.0649,702
1744,0.8709,1578
1745,0.0657,722
1746,0.8743,1498
1747,0.0646,704
1748,0.8736,1516
1749,0.065,664
1750,0.8721,1578
1751,0.0629,654
1752,0.8783,1560
1753,0.0643,694
1754,0.8744,1572
1755,0.0637,710
1756,0.8766,1544
1757,0.0625,678
1758,0.8788,1540
1759,0.0622,628
1760,0.8766,1444
1761,0.0613,634
1762,0.8781,1490
1763,0.0614,668
1764,0.8759,1580
1765,0.0636,636
1766,0.8738,1596
1767,0.0636,634
1768,0.8737,1564
1769,0.0625,660
1770,0.8731,1510
1771,0.0641,688
1772,0.8781,1466
1773,0.0638,600
1774,0.8758,1420
1775,0.0641,668
1776,0.8761,1436
1777,0.0652,664
1778,0.8735,1518
1779,0.064,644
1780,0.8744,1454
1781,0.067,684
1782,0.8747,1442
1783,0.0661,728
1784,0.8714,1608
1785,0.0661,730
1786,0.8739,1506
1787,0.065,684
1788,0.8756,1474
1789,0.0652,644
1790,0.8766,1460
1791,0.0634,624
1792,0.8753,1512
1793,0.0638,670
1794,0.8771,1536
1795,0.064,700
1796,0.8766,1470
1797,0.0648,668
1798,0.8752,1444
1799,0.0638,622
1800,0.8773,1458
1801,0.0644,654
1802,0.8748,1608
1803,0.0633,688
1804,0.8765,1520
1805,0.0638,712
1806,0.8754,1538
1807,0.0635,642
1808,0.8766,1518
1809,0.0654,648
1810,0.8747,1454
1811,0.0637,642
1812,0.8775,1454
1813,0.064,642
1814,0.8739,1498
1815,0.0645,666
1816,0.8758,1496
1817,0.0652,658
1818,0.8737,1580
1819,0.0644,686
1820,0.8747,1530
1821,0.0642,698
1822,0.8754,1524
1823,0.063,716
1824,0.8743,1616
1825,0.0629,714
1826,0.8768,1522
1827,0.0622,662
1828,0.8749,1606
1829,0.0647,748
1830,0.8754,1564
1831,0.0633,672
1832,0.8776,1498
1833,0.0631,664
1834,0.8777,1490
1835,0.0628,636
1836,0.8767,1468
1837,0.0641,648
1838,0.8754,1478
1839,0.0634,652
1840,0.8752,1470
1841,0.0629,680
1842,0.8755,1480
1843,0.0634,660
1844,0.8775,1482
1845,0.0629,616
1846,0.8772,1474
1847,0.0648,646
1848,0.8781,1492
1849,0.0632,642
1850,0.876,1498
1851,0.0624,618
1852,0.8787,1488
1853,0.0618,600
1854,0.8787,1594
1855,0.0607,604
1856,0.8788,1506
1857,0.0612,562
1858,0.8788,1480
1859,0.0612,600
1860,0.8803,1458
1861,0.061,644
1862,0.8776,1526
1863,0.0626,664
1864,0.8786,1502
1865,0.0625,634
1866,0.8806,1436
1867,0.0609,622
1868,0.8792,1462
1869,0.0614,608
1870,0.88,1460
1871,0.0612,590
1872,0.8795,1482
1873,0.0621,594
1874,0.8797,1468
1875,0.0618,634
1876,0.8801,1488
1877,0.0609,598
1878,0.8821,1484
1879,0.0575,536
1880,0.8825,1490
1881,0.06,648
1882,0.8794,1480
1883,0.0607,644
1884,0.879,1490
1885,0.0606,604
1886,0.8766,1516
1887,0.0621,636
1888,0.8784,1486
1889,0.0634,646
1890,0.8771,1506
1891,0.0639,658
1892,0.8763,1544
1893,0.0639,682
1894,0.8762,1474
1895,0.0638,672
1896,0.8779,1386
1897,0.0649,634
1898,0.8753,1490
1899,0.0628,626
1900,0.8789,1466
1901,0.0626,646
1902,0.8775,1508
1903,0.0616,646
1904,0.8801,1454
1905,0.0623,640
1906,0.8771,1524
1907,0.0634,688
1908,0.8771,1492
1909,0.0621,606
1910,0.8788,1482
1911,0.062,612
1912,0.8759,1576
1913,0.062,652
1914,0.8768,1482
1915,0.0642,690
1916,0.8745,1520
1917,0.0644,666
1918,0.8771,1478
1919,0.065,648
1920,0.8767,1482
1921,0.0638,646
1922,0.8751,1452
1923,0.0641,658
1924,0.8776,1480
1925,0.0625,616
1926,0.8766,1484
1927,0.0633,630
1928,0.8786,1356
1929,0.065,620
1930,0.8791,1460
1931,0.0623,610
1932,0.8791,1412
1933,0.0638,628
1934,0.8777,1458
1935,0.0646,674
1936,0.8751,1476
1937,0.0659,710
1938,0.8778,1450
1939,0.0653,656
1940,0.8745,1508
1941,0.0667,674
1942,0.8726,1516
1943,0.0653,658
1944,0.8803,1376
1945,0.0651,630
1946,0.8763,1394
1947,0.0667,696
1948,0.872,1548
1949,0.0648,666
1950,0.8785,1426
1951,0.0621,624
1952,0.8804,1408
1953,0.0628,658
1954,0.8765,1510
1955,0.0632,620
1956,0.8789,1422
1957,0.063,634
1958,0.8811,1408
1959,0.0599,614
1960,0.8844,1362
1961,0.0609,644
1962,0.88,1458
1963,0.0618,674
1964,0.8821,1454
1965,0.0607,630
1966,0.8804,1456
1967,0.0617,606
1968,0.8814,1400
1969,0.0613,604
1970,0.8794,1396
1971,0.064,648
1972,0.879,1482
1973,0.0628,628
1974,0.8784,1516
1975,0.0618,610
1976,0.8799,1422
1977,0.0609,594
1978,0.8802,1466
1979,0.059,610
1980,0.8817,1432
1981,0.0594,626
1982,0.8807,1470
1983,0.0601,618
1984,0.8822,1462
1985,0.0608,612
1986,0.8835,1454
1987,0.0601,674
1988,0.8779,1474
1989,0.0635,674
1990,0.8787,1458
1991,0.0623,660
1992,0.8794,1440
1993,0.0612,664
1994,0.8789,1514
1995,0.0613,640
1996,0.8797,1456
1997,0.0609,632
1998,0.88,1494
1999,0.0608,596
2000,0.8805,1452
2001,0.0607,596
2002,0.8806,1438
2003,0.0603,638
2004,0.8789,1536
2005,0.063,684
2006,0.8804,1460
2007,0.0627,684
2008,0.8742,1536
2009,0.0619,646
2010,0.8786,1480
2011,0.0631,706
2012,0.8781,1514
2013,0.0627,704
2014,0.8769,1556
2015,0.0612,634
2016,0.8782,1490
2017,0.0619,676
2018,0.88,1452
2019,0.063,672
2020,0.8782,1450
2021,0.0619,644
2022,0.8796,1516
2023,0.0617,686
2024,0.8781,1530
2025,0.0596,622
2026,0.8827,1448
2027,0.0586,596
2028,0.8813,1466
2029,0.0606,592
2030,0.8825,1428
2031,0.0622,638
2032,0.8771,1510
2033,0.0612,678
2034,0.879,1442
2035,0.061,610
2036,0.8831,1394
2037,0.0626,596
2038,0.8806,1466
2039,0.0614,602
2040,0.883,1416
2041,0.0584,584
2042,0.8807,1400
2043,0.0609,620
2044,0.8814,1478
2045,0.0599,608
2046,0.8817,1466
2047,0.0608,624
2048,0.8791,1462
2049,0.0625,648
2050,0.8783,1506
2051,0.062,648
2052,0.8776,1504
2053,0.0633,682
2054,0.876,1466
2055,0.0619,624
2056,0.8812,1380
2057,0.0606,612
2058,0.8814,1468
2059,0.0612,632
2060,0.8788,1464
2061,0.0624,686
2062,0.8791,1446
2063,0.0623,674
2064,0.8813,1468
2065,0.061,632
2066,0.8794,1512
2067,0.0615,632
2068,0.8789,1442
2069,0.0614,678
2070,0.8801,1462
2071,0.0611,642
2072,0.8804,1484
2073,0.0614,668
2074,0.8807,1476
2075,0.0607,608
2076,0.88,1514
2077,0.0595,628
2078,0.8814,1488
2079,0.061,634
2080,0.8822,1430
2081,0.0607,626
2082,0.8823,1434
2083,0.0605,590
2084,0.8814,1518
2085,0.0609,608
2086,0.8775,1556
2087,0.0611,640
2088,0.8818,1502
2089,0.0598,644
2090,0.8803,1454
2091,0.0593,588
2092,0.8837,1430
2093,0.0608,616
2094,0.8805,1550
2095,0.0609,672
2096,0.8786,1468
2097,0.0618,650
2098,0.8775,1354
2099,0.063,650
2100,0.8787,1438
2101,0.0624,642
2102,0.8788,1488
2103,0.0617,642
2104,0.8799,1424
2105,0.0606,638
2106,0.88,1470
2107,0.0608,648
2108,0.878,1452
2109,0.0643,692
2110,0.8777,1500
2111,0.0627,648
2112,0.879,1390
2113,0.0615,624
2114,0.8829,1388
2115,0.0589,642
2116,0.8832,1506
2117,0.0592,632
2118,0.8837,1470
2119,0.0594,638
2120,0.8813,1534
2121,0.0584,644
2122,0.8801,1520
2123,0.059,680
2124,0.8807,1524
2125,0.0611,658
2126,0.8843,1370
2127,0.0609,634
2128,0.8821,1466
2129,0.0606,626
2130,0.8782,1456
2131,0.0618,686
2132,0.8831,1386
2133,0.0609,648
2134,0.8799,1392
2135,0.0614,630
2136,0.884,1424
2137,0.0606,594
2138,0.8849,1426
2139,0.0574,580
2140,0.8855,1426
2141,0.0583,578
2142,0.8831,1418
2143,0.0586,596
2144,0.8841,1362
2145,0.0598,624
2146,0.8814,1446
2147,0.0587,610
2148,0.8833,1388
2149,0.0606,644
2150,0.8843,1438
2151,0.0602,628
2152,0.8819,1440
2153,0.0618,614
2154,0.8829,1380
2155,0.0607,596
2156,0.8827,1444
2157,0.0593,600
2158,0.8839,1416
2159,0.0595,628
2160,0.8861,1354
2161,0.0585,604
2162,0.8866,1430
2163,0.0591,596
2164,0.8851,1382
2165,0.0589,584
2166,0.8859,1324
2167,0.0597,618
2168,0.8822,1474
2169,0.0591,612
2170,0.8873,1386
2171,0.0561,578
2172,0.8913,1392
2173,0.0558,548
2174,0.8867,1422
2175,0.0579,578
2176,0.8853,1446
2177,0.0573,582
2178,0.8856,1410
2179,0.0578,594
2180,0.8838,1432
2181,0.0597,616
2182,0.8817,1412
2183,0.0586,632
2184,0.8857,1346
2185,0.0586,638
2186,0.8854,1422
2187,0.0578,618
2188,0.8867,1404
2189,0.0586,572
2190,0.8868,1418
2191,0.0578,612
2192,0.8861,1452
2193,0.0569,532
2194,0.8865,1412
2195,0.0584,570
2196,0.8834,1370
2197,0.06,624
2198,0.8823,1370
2199,0.0604,586
2200,0.8829,1420
2201,0.0594,554
2202,0.8831,1436
2203,0.0584,610
2204,0.8884,1330
2205,0.0568,538
2206,0.8897,1368
2207,0.0572,546
2208,0.8874,1318
2209,0.0585,572
2210,0.8871,1352
2211,0.0599,610
2212,0.8859,1408
2213,0.0599,592
2214,0.8862,1378
2215,0.0579,576
2216,0.8838,1456
2217,0.0589,610
2218,0.8865,1460
2219,0.0589,634
2220,0.8854,1464
2221,0.0562,614
2222,0.8878,1416
2223,0.0577,576
2224,0.8859,1394
2225,0.0582,624
2226,0.8843,1378
2227,0.059,642
2228,0.8803,1498
2229,0.059,622
2230,0.884,1416
2231,0.059,590
2232,0.8848,1368
2233,0.0593,594
2234,0.8849,1344
2235,0.0605,566
2236,0.885,1326
2237,0.0588,576
2238,0.889,1292
2239,0.0577,578
2240,0.8882,1390
2241,0.0575,592
2242,0.8864,1390
2243,0.06,632
2244,0.8831,1426
2245,0.0606,626
2246,0.8818,1438
2247,0.0596,644
2248,0.8835,1484
2249,0.0604,650
2250,0.8849,1410
2251,0.0593,602
2252,0.8849,1366
2253,0.0585,624
2254,0.8867,1428
2255,0.0578,592
2256,0.8865,1368
2257,0.0585,604
2258,0.8852,1338
2259,0.0591,626
2260,0.886,1356
2261,0.0578,614
2262,0.8831,1456
2263,0.0585,638
2264,0.8844,1434
2265,0.061,670
2266,0.8807,1474
2267,0.0604,644
2268,0.8837,1416
2269,0.0598,598
2270,0.8853,1416
2271,0.0581,602
2272,0.8854,1386
2273,0.0585,630
2274,0.8877,1362
2275,0.0575,558
2276,0.8865,1398
2277,0.0573,586
2278,0.8897,1398
2279,0.0566,586
2280,0.8884,1414
2281,0.0563,564
2282,0.8876,1462
2283,0.0561,578
2284,0.8864,1426
2285,0.0589,598
2286,0.8869,1416
2287,0.0589,614
2288,0.8854,1364
2289,0.0596,640
2290,0.8824,1474
2291,0.0591,626
2292,0.885,1364
2293,0.061,628
2294,0.8843,1446
2295,0.0591,624
2296,0.8855,1474
2297,0.0576,620
2298,0.8874,1426
2299,0.0571,568
2300,0.8893,1372
2301,0.0573,608
2302,0.8846,1534
2303,0.0585,636
2304,0.8846,1522
2305,0.0589,638
2306,0.886,1408
2307,0.0576,632
2308,0.8856,1460
2309,0.0594,616
2310,0.8838,1404
2311,0.0597,580
2312,0.8836,1404
2313,0.0602,606
2314,0.8847,1410
2315,0.0595,586
2316,0.8832,1392
2317,0.0604,622
2318,0.8833,1446
2319,0.0601,574
2320,0.8843,1384
2321,0.0595,598
2322,0.8845,1364
2323,0.0597,576
2324,0.8857,1368
2325,0.0575,556
2326,0.888,1378
2327,0.058,540
2328,0.8854,1476
2329,0.0575,570
2330,0.8839,1468
2331,0.0591,614
2332,0.8842,1484
2333,0.0578,592
2334,0.885,1380
2335,0.0585,600
2336,0.8862,1364
2337,0.0586,574
2338,0.8858,1408
2339,0.0598,622
2340,0.8828,1390
2341,0.0599,642
2342,0.884,1336
2343,0.0607,598
2344,0.8865,1324
2345,0.0584,556
2346,0.8867,1436
2347,0.0584,596
2348,0.8855,1330
2349,0.0596,590
2350,0.8848,1412
2351,0.0592,594
2352,0.8864,1408
2353,0.0582,608
2354,0.8874,1420
2355,0.0567,536
2356,0.8855,1438
2357,0.0582,582
2358,0.8869,1350
2359,0.0582,578
2360,0.8863,1310
2361,0.058,568
2362,0.8864,1458
2363,0.057,562
2364,0.8918,1354
2365,0.0561,548
2366,0.8877,1392
2367,0.0564,566
2368,0.8871,1436
2369,0.0578,592
2370,0.8864,1452
2371,0.0567,576
2372,0.8871,1384
2373,0.0579,574
2374,0.8892,1354
2375,0.0565,546
2376,0.8877,1390
2377,0.0576,564
2378,0.8871,1424
2379,0.0567,570
2380,0.8882,1406
2381,0.0569,608
2382,0.8869,1428
2383,0.0586,640
2384,0.8845,1400
2385,0.0612,634
2386,0.8812,1416
2387,0.0597,612
2388,0.8861,1448
2389,0.0566,578
2390,0.8895,1380
2391,0.0568,590
2392,0.8875,1390
2393,0.0579,604
2394,0.8886,1366
2395,0.0567,556
2396,0.8853,1526
2397,0.0562,552
2398,0.8897,1412
2399,0.0565,598
2400,0.8871,1444
2401,0.0571,594
2402,0.8885,1386
2403,0.0576,608
2404,0.887,1480
2405,0.0564,578
2406,0.8867,1416
2407,0.0572,588
2408,0.8892,1456
2409,0.0555,592
2410,0.8891,1424
2411,0.0549,596
2412,0.8887,1410
2413,0.0572,610
2414,0.8874,1440
2415,0.0576,576
2416,0.8882,1406
2417,0.0569,572
2418,0.8895,1376
2419,0.0565,560
2420,0.8886,1310
2421,0.0586,578
2422,0.8858,1342
2423,0.0598,578
2424,0.8861,1296
2425,0.0598,592
2426,0.8846,1312
2427,0.0592,562
2428,0.8893,1336
2429,0.0575,566
2430,0.8867,1366
2431,0.0565,556
2432,0.8895,1376
2433,0.0558,564
2434,0.8903,1352
2435,0.0563,554
2436,0.8905,1376
2437,0.0567,542
2438,0.8868,1382
2439,0.0576,566
2440,0.8876,1386
2441,0.056,526
2442,0.8892,1324
2443,0.0555,552
2444,0.8867,1400
2445,0.0574,554
2446,0.888,1378
2447,0.057,576
2448,0.8884,1356
2449,0.0563,558
2450,0.8895,1386
2451,0.0571,586
2452,0.8859,1484
2453,0.0572,570
2454,0.8862,1480
2455,0.0568,564
2456,0.8879,1390
2457,0.0567,546
2458,0.8862,1352
2459,0.0572,580
2460,0.887,1444
2461,0.0578,580
2462,0.8874,1392
2463,0.0559,540
2464,0.8899,1420
2465,0.055,506
2466,0.8896,1356
2467,0.0556,542
2468,0.8876,1368
2469,0.0589,592
2470,0.8871,1338
2471,0.0585,588
2472,0.888,1392
2473,0.0565,562
2474,0.8886,1360
2475,0.0579,582
2476,0.8858,1366
2477,0.0585,604
2478,0.8851,1418
2479,0.0563,598
2480,0.8858,1406
2481,0.0594,628
2482,0.8849,1462
2483,0.0578,584
2484,0.8869,1400
2485,0.0584,626
2486,0.8831,1428
2487,0.0583,612
2488,0.8854,1396
2489,0.0585,626
2490,0.8893,1384
2491,0.0566,620
2492,0.8876,1384
2493,0.0567,592
2494,0.8886,1378
2495,0.0585,614
2496,0.8868,1364
2497,0.0577,620
2498,0.8853,1492
2499,0.0581,646
2500,0.8852,1352
2501,0.0591,604
2502,0.889,1322
2503,0.0596,584
2504,0.8865,1372
2505,0.0587,584
2506,0.8901,1306
2507,0.0578,590
2508,0.8878,1358
2509,0.0582,570
2510,0.8873,1334
2511,0.0572,556
2512,0.8911,1402
2513,0.0551,554
2514,0.8912,1304
2515,0.056,568
2516,0.8914,1356
2517,0.056,610
2518,0.8875,1378
2519,0.0562,558
2520,0.8902,1358
2521,0.0561,538
2522,0.8897,1362
2523,0.0557,514
2524,0.8892,1368
2525,0.0552,518
2526,0.8913,1344
2527,0.0563,528
2528,0.8905,1314
2529,0.0559,522
2530,0.8905,1406
2531,0.0547,500
2532,0.8923,1294
2533,0.0578,546
2534,0.891,1300
2535,0.057,554
2536,0.8884,1326
2537,0.0568,550
2538,0.8892,1344
2539,0.0572,572
2540,0.8899,1404
2541,0.056,508
2542,0.8882,1452
2543,0.056,550
2544,0.8881,1372
2545,0.056,560
2546,0.8906,1406
2547,0.0553,538
2548,0.8898,1414
2549,0.0565,574
2550,0.8903,1394
2551,0.0558,550
2552,0.8886,1400
2553,0.0564,534
2554,0.8882,1418
2555,0.0565,554
2556,0.8897,1426
2557,0.0569,568
2558,0.889,1336
2559,0.0574,580
2560,0.8878,1376
2561,0.058,576
2562,0.8896,1328
2563,0.0565,522
2564,0.8887,1362
2565,0.0564,548
2566,0.8902,1350
2567,0.0567,588
2568,0.8887,1332
2569,0.0568,556
2570,0.8913,1306
2571,0.0567,600
2572,0.888,1412
2573,0.057,604
2574,0.8884,1380
2575,0.0571,584
2576,0.8898,1342
2577,0.0572,606
2578,0.8865,1372
2579,0.0572,570
2580,0.8913,1422
2581,0.0558,586
2582,0.8902,1440
2583,0.0548,534
2584,0.8895,1378
2585,0.0544,562
2586,0.8903,1370
2587,0.055,548
2588,0.8911,1350
2589,0.0549,532
2590,0.8925,1344
2591,0.0549,536
2592,0.8909,1306
2593,0.057,560
2594,0.8915,1304
2595,0.0573,616
2596,0.8899,1332
2597,0.0593,606
2598,0.8888,1328
2599,0.0571,508
2600,0.8908,1370
2601,0.0577,546
2602,0.8867,1336
2603,0.0595,572
2604,0.8913,1234
2605,0.0573,546
2606,0.8931,1302
2607,0.0573,560
2608,0.8886,1364
2609,0.0576,572
2610,0.8904,1368
2611,0.0572,582
2612,0.8869,1404
2613,0.0579,584
2614,0.8879,1372
2615,0.0563,532
2616,0.8909,1346
2617,0.0554,528
2618,0.8934,1264
2619,0.0561,520
2620,0.8902,1242
2621,0.0571,554
2622,0.8902,1316
2623,0.0581,534
2624,0.8882,1336
2625,0.0569,550
2626,0.8892,1340
2627,0.0571,516
2628,0.8907,1308
2629,0.0556,514
2630,0.8922,1306
2631,0.056,538
2632,0.8914,1292
2633,0.0558,552
2634,0.8911,1384
2635,0.0554,534
2636,0.889,1320
2637,0.0586,568
2638,0.8909,1352
