mc_step,rho_C,L_CD
39518,0.6597,9002
39519,0.6541,8974
39520,0.6556,9056
39521,0.6561,8962
39522,0.6603,9000
39523,0.6676,8866
39524,0.6661,8926
39525,0.6615,9042
39526,0.6619,8944
39527,0.6614,9006
39528,0.664,8960
39529,0.6651,8924
39530,0.6713,8932
39531,0.6683,8852
39532,0.6623,8964
39533,0.6702,8850
39534,0.6684,8836
39535,0.6519,9112
39536,0.6574,8952
39537,0.6658,8970
39538,0.6678,8942
39539,0.6655,8896
39540,0.6618,8984
39541,0.6616,8906
39542,0.6639,8932
39543,0.6649,8952
39544,0.6591,9018
39545,0.6622,9052
39546,0.6591,8980
39547,0.6633,8828
39548,0.6689,8830
39549,0.6634,8900
39550,0.6634,8900
39551,0.6602,8898
39552,0.6649,8962
39553,0.6637,8940
39554,0.6615,8982
39555,0.667,8908
39556,0.6585,9022
39557,0.6577,8994
39558,0.6632,8940
39559,0.647,9226
39560,0.6547,8974
39561,0.6636,8860
39562,0.6689,8786
39563,0.6656,8834
39564,0.6616,9038
39565,0.6609,9042
39566,0.6706,8912
39567,0.6731,8830
39568,0.6756,8734
39569,0.6608,8896
39570,0.6665,8826
39571,0.662,8964
39572,0.6625,9032
39573,0.6628,8852
39574,0.6515,9070
39575,0.6504,9118
39576,0.6586,9020
39577,0.6593,8962
39578,0.6598,8916
39579,0.6602,9100
39580,0.657,9006
39581,0.6672,9000
39582,0.6637,8970
39583,0.6645,8904
39584,0.6697,8850
39585,0.669,8808
39586,0.6683,8888
39587,0.6672,8854
39588,0.6598,9032
39589,0.6578,9052
39590,0.6607,8936
39591,0.6655,8924
39592,0.663,8880
39593,0.6656,8904
39594,0.6607,8944
39595,0.6697,8840
39596,0.6595,8898
39597,0.6551,9040
39598,0.6656,8838
39599,0.6681,8816
39600,0.6657,8870
39601,0.6646,8926
39602,0.6573,9046
39603,0.6581,9114
39604,0.6619,8964
39605,0.6546,9096
39606,0.6554,9168
39607,0.6604,9172
39608,0.6607,9006
39609,0.6637,8972
39610,0.6624,8942
39611,0.6603,8932
39612,0.6649,8824
39613,0.6627,8846
39614,0.6627,8842
39615,0.6508,8902
39616,0.6565,8964
39617,0.6528,9074
39618,0.6604,8894
39619,0.6533,9178
39620,0.6576,9082
39621,0.6645,8936
39622,0.6647,8958
39623,0.6623,8966
39624,0.6664,8860
39625,0.6666,8844
39626,0.6661,8850
39627,0.6597,9010
39628,0.6659,8934
39629,0.6598,8990
39630,0.658,8982
39631,0.6659,8908
39632,0.6622,8984
39633,0.6658,8836
39634,0.6572,9046
39635,0.6582,8936
39636,0.6601,9008
39637,0.6658,8920
39638,0.6655,8798
39639,0.6649,8830
39640,0.6626,9080
39641,0.6544,9072
39642,0.6532,9060
39643,0.6586,9038
39644,0.6605,8916
39645,0.667,8864
39646,0.6633,8924
39647,0.6575,8916
39648,0.6701,8942
39649,0.659,8966
39650,0.6473,9186
39651,0.6627,8944
39652,0.6597,8792
39653,0.6562,9076
39654,0.6637,8732
39655,0.6631,8962
39656,0.6634,8896
39657,0.6597,8934
39658,0.6706,8916
39659,0.6662,8982
39660,0.6582,8998
39661,0.6636,8960
39662,0.6543,9154
39663,0.6609,9010
39664,0.6583,9026
39665,0.6562,9118
39666,0.6607,9042
39667,0.6633,8980
39668,0.6617,8990
39669,0.6594,9072
39670,0.6594,9116
39671,0.6645,8884
39672,0.658,8848
39673,0.6632,8992
39674,0.6677,8874
39675,0.6683,8924
39676,0.6649,8972
39677,0.6696,8828
39678,0.6658,8962
39679,0.6625,8890
39680,0.6622,8854
39681,0.6636,8928
39682,0.6553,9066
39683,0.6625,8808
39684,0.6626,9000
39685,0.6551,9080
39686,0.6688,8822
39687,0.6541,8914
39688,0.6629,8880
39689,0.6563,9086
39690,0.6645,8874
39691,0.6621,8956
39692,0.6604,8956
39693,0.6634,8930
39694,0.6605,8954
39695,0.6703,8826
39696,0.6598,9004
39697,0.6529,9050
39698,0.6591,8982
39699,0.6579,8956
39700,0.6614,9068
39701,0.6556,9092
39702,0.6592,8992
39703,0.6611,8850
39704,0.6629,8990
39705,0.6598,8798
39706,0.6633,8920
39707,0.6633,8998
39708,0.6622,8936
39709,0.6645,8890
39710,0.6574,9132
39711,0.6643,8924
39712,0.6587,9086
39713,0.6703,8870
39714,0.6671,8766
39715,0.6594,8990
39716,0.6639,8926
39717,0.6613,8892
39718,0.6653,8970
39719,0.6587,8962
39720,0.6571,9070
39721,0.6641,8948
39722,0.6637,8878
39723,0.6609,9128
39724,0.6713,8884
39725,0.6626,8942
39726,0.6655,8790
39727,0.6709,8802
39728,0.6655,8968
39729,0.6662,8966
39730,0.6637,8954
39731,0.6625,9094
39732,0.6595,8978
39733,0.6629,8862
39734,0.6646,8926
39735,0.6671,8826
39736,0.669,8878
39737,0.663,8934
39738,0.6523,9042
39739,0.6647,8912
39740,0.6691,8730
39741,0.662,8908
39742,0.6516,9046
39743,0.6618,8918
39744,0.6636,8882
39745,0.6592,8998
39746,0.6599,9006
39747,0.6543,9054
39748,0.6644,8872
39749,0.6561,8912
39750,0.6658,8770
39751,0.6631,8954
39752,0.664,8962
39753,0.6565,9036
39754,0.6655,8908
39755,0.6661,8974
39756,0.6594,8984
39757,0.6622,8952
39758,0.6718,8656
39759,0.6673,8906
39760,0.6566,9056
39761,0.6641,8828
39762,0.6561,9116
39763,0.6635,8914
39764,0.6602,9160
39765,0.6578,8936
39766,0.6556,9038
39767,0.652,9000
39768,0.6627,8928
39769,0.661,9008
39770,0.6549,9046
39771,0.6593,9026
39772,0.6614,8934
39773,0.6592,9052
39774,0.6562,9152
39775,0.6641,8948
39776,0.6649,8972
39777,0.669,8802
39778,0.6612,8900
39779,0.6695,8668
39780,0.667,8792
39781,0.6547,8918
39782,0.6556,9028
39783,0.6554,9110
39784,0.6582,9112
39785,0.6673,8920
39786,0.6559,8944
39787,0.6631,8878
39788,0.6628,8964
39789,0.6595,9032
39790,0.6546,9070
39791,0.6596,8980
39792,0.6571,9038
39793,0.6669,8952
39794,0.6638,8880
39795,0.6687,8964
39796,0.6702,8834
39797,0.653,9032
39798,0.6577,9006
39799,0.6696,8822
39800,0.6629,8972
39801,0.667,8926
39802,0.6654,8830
39803,0.671,8752
39804,0.6641,8800
39805,0.6589,9054
39806,0.6558,8930
39807,0.6575,9124
39808,0.6641,8876
39809,0.6639,8938
39810,0.6685,8950
39811,0.6528,9100
39812,0.6545,9074
39813,0.6522,9024
39814,0.6566,9028
39815,0.6652,8846
39816,0.6643,9040
39817,0.6618,8928
39818,0.6624,9076
39819,0.6544,9038
39820,0.6557,9224
39821,0.6633,8892
39822,0.6724,8818
39823,0.6642,8884
39824,0.6603,9132
39825,0.6606,8962
39826,0.6616,8906
39827,0.6665,8978
39828,0.6595,8968
39829,0.6604,8906
39830,0.6625,8988
39831,0.6609,8846
39832,0.6589,9022
39833,0.6723,8944
39834,0.665,8898
39835,0.6706,8910
39836,0.6572,9024
39837,0.6563,9108
39838,0.659,8956
39839,0.6583,8980
39840,0.6674,8914
39841,0.6545,8910
39842,0.6595,9042
39843,0.6662,9008
39844,0.6694,8914
39845,0.6646,8870
39846,0.6689,8872
39847,0.6557,9062
39848,0.666,8872
39849,0.6586,8972
39850,0.663,8858
39851,0.6644,8876
39852,0.6646,8882
39853,0.6693,8838
39854,0.6594,8948
39855,0.6648,9004
39856,0.67,8812
39857,0.6604,8896
39858,0.6594,8970
39859,0.6557,9022
39860,0.6584,9092
39861,0.662,8924
39862,0.6633,8968
39863,0.6638,8894
39864,0.6595,9002
39865,0.6602,8996
39866,0.6678,8786
39867,0.6545,9002
39868,0.6563,8964
39869,0.6584,9204
39870,0.6626,8996
39871,0.6574,9038
39872,0.6622,8888
39873,0.6644,8804
39874,0.6668,8898
39875,0.6664,8898
39876,0.6656,8918
39877,0.6599,9038
39878,0.6622,8894
39879,0.6624,9014
39880,0.6664,8912
39881,0.6629,8864
39882,0.6608,9038
39883,0.6665,9058
39884,0.663,8930
39885,0.6505,9066
39886,0.6535,9024
39887,0.6527,9012
39888,0.6606,8932
39889,0.6657,8892
39890,0.6659,9046
39891,0.6665,8898
39892,0.6689,8934
39893,0.664,8902
39894,0.6666,9012
39895,0.6625,8938
39896,0.6545,9126
39897,0.6611,8966
39898,0.6575,8840
39899,0.6527,9034
39900,0.6623,9132
39901,0.6555,9010
39902,0.6604,9000
39903,0.6631,8866
39904,0.6588,9034
39905,0.669,8760
39906,0.6663,8768
39907,0.6658,8862
39908,0.6649,8994
39909,0.6693,8880
39910,0.6711,8822
39911,0.6758,8746
39912,0.6633,8970
39913,0.6683,8834
39914,0.6627,8962
39915,0.6542,8992
39916,0.6603,9048
39917,0.6603,8890
39918,0.657,9118
39919,0.659,8952
39920,0.6581,8998
39921,0.6552,8986
39922,0.6512,9144
39923,0.6589,8926
39924,0.6557,9036
39925,0.6626,8924
39926,0.6611,8836
39927,0.6504,9262
39928,0.6619,9010
39929,0.6609,9026
39930,0.6574,9046
39931,0.6516,9110
39932,0.6703,8852
39933,0.6775,8662
39934,0.6703,9000
39935,0.6587,8970
39936,0.6568,9092
39937,0.6577,9014
39938,0.6584,8996
39939,0.6575,8866
39940,0.6635,8886
39941,0.6636,8978
39942,0.6655,8824
39943,0.664,9012
39944,0.6641,8920
39945,0.6669,8924
39946,0.668,8886
39947,0.6717,8890
39948,0.6566,9050
39949,0.6585,9058
39950,0.6686,8872
39951,0.6687,8904
39952,0.6656,8932
39953,0.6639,8962
39954,0.6567,9026
39955,0.6616,8906
39956,0.6641,8912
39957,0.6672,8922
39958,0.6711,8892
39959,0.6656,8996
39960,0.6685,8814
39961,0.6721,8768
39962,0.6682,8786
39963,0.6694,8878
39964,0.6678,8914
39965,0.6587,9136
39966,0.6621,8938
39967,0.6673,8812
39968,0.6652,8922
39969,0.6733,8804
39970,0.6656,8910
39971,0.6601,8856
39972,0.6667,9008
39973,0.6627,8938
39974,0.6641,8898
39975,0.6636,8960
39976,0.6625,8904
39977,0.6614,9022
39978,0.6615,8858
39979,0.6683,8818
39980,0.6704,8864
39981,0.6578,9018
39982,0.6668,8888
39983,0.6688,8956
39984,0.6671,8844
39985,0.6701,8948
39986,0.6596,9010
39987,0.656,9024
39988,0.6539,9156
39989,0.6597,8950
39990,0.6542,9040
39991,0.6675,8840
39992,0.662,8938
39993,0.6629,8964
39994,0.6674,8866
39995,0.6616,8994
39996,0.6623,8952
39997,0.6648,8914
39998,0.6622,8908
39999,0.6605,8924
40000,0.6612,8942
40001,0.6649,8956
40002,0.668,8804
40003,0.6584,9096
40004,0.6613,8908
40005,0.6683,8890
40006,0.6614,8874
40007,0.6622,8904
40008,0.6647,8970
40009,0.6629,8908
40010,0.6593,8968
40011,0.6614,8988
40012,0.6581,8978
40013,0.6515,9156
40014,0.6588,8920
40015,0.6627,8950
40016,0.6633,8928
40017,0.6605,9000
40018,0.6578,9112
40019,0.6568,8816
40020,0.6589,8908
40021,0.6575,9034
40022,0.6627,8900
40023,0.6613,8794
40024,0.6598,8998
40025,0.6563,9040
40026,0.6559,9070
40027,0.6624,8966
40028,0.654,8980
40029,0.6649,8914
40030,0.6567,8988
40031,0.6724,8744
40032,0.6631,8988
40033,0.6638,8938
40034,0.6629,8850
40035,0.6613,8972
40036,0.6622,8858
40037,0.6595,8810
40038,0.6529,9040
40039,0.6616,9086
40040,0.6644,8952
40041,0.6646,8922
40042,0.6654,8826
40043,0.6643,8848
40044,0.6677,8934
40045,0.6552,8986
40046,0.6609,9040
40047,0.6626,8934
40048,0.6591,9038
40049,0.6484,9218
40050,0.6649,8972
40051,0.6649,8908
40052,0.6623,9056
40053,0.6633,8978
40054,0.6616,8942
40055,0.6616,8912
40056,0.6601,8990
40057,0.6674,9124
40058,0.6676,8820
40059,0.6536,9112
40060,0.6581,8856
40061,0.668,8892
40062,0.6607,9050
40063,0.666,8938
40064,0.6615,8956
40065,0.6578,8876
40066,0.6544,9094
40067,0.6685,8886
40068,0.6634,8994
40069,0.6631,9026
40070,0.6695,8884
40071,0.661,9010
40072,0.6623,8962
40073,0.668,8900
40074,0.658,8988
40075,0.6668,8968
40076,0.6665,8844
40077,0.6712,8836
40078,0.6689,8776
40079,0.6624,8862
40080,0.6725,8718
40081,0.6612,8998
40082,0.6603,8934
40083,0.6582,9086
40084,0.6574,9028
40085,0.6622,9002
40086,0.6587,8928
40087,0.6686,8796
40088,0.6647,8876
40089,0.6671,8840
40090,0.6652,8972
40091,0.6606,9012
40092,0.6624,9000
40093,0.6613,9024
40094,0.6606,8926
40095,0.6658,9018
40096,0.6718,8732
40097,0.6602,8940
40098,0.6626,9028
40099,0.6537,9120
40100,0.6604,8988
40101,0.6674,8998
40102,0.6657,8836
40103,0.6619,9024
40104,0.67,8998
40105,0.6588,9044
40106,0.6631,8858
40107,0.6622,9028
40108,0.6597,8998
40109,0.6579,9002
40110,0.6693,8844
40111,0.6616,8956
40112,0.6561,8964
40113,0.6628,9006
40114,0.6658,8942
40115,0.6672,9000
40116,0.6664,8858
40117,0.6721,8918
40118,0.6575,8964
40119,0.6553,9008
40120,0.6586,9026
40121,0.6573,9046
40122,0.6604,8930
40123,0.6617,8920
40124,0.6624,9036
40125,0.6583,8944
40126,0.6584,8944
40127,0.6602,9022
40128,0.6535,8974
40129,0.6628,8944
40130,0.653,9058
40131,0.662,8848
40132,0.6549,8946
40133,0.6559,9022
40134,0.6585,8864
40135,0.6569,8956
40136,0.6623,9044
40137,0.6524,9164
40138,0.6575,9064
40139,0.6567,9066
40140,0.6612,8944
40141,0.6638,8988
40142,0.6608,8830
40143,0.6642,8928
40144,0.6603,8942
40145,0.666,8930
40146,0.6632,8866
40147,0.6614,8916
40148,0.6663,8892
40149,0.664,8870
40150,0.6578,9004
40151,0.6587,9144
40152,0.6525,9062
40153,0.6577,8968
40154,0.6623,8958
40155,0.6617,8992
40156,0.6672,8952
40157,0.6688,8940
40158,0.6643,8966
40159,0.6604,9006
40160,0.6749,8820
40161,0.6668,8862
40162,0.668,8784
40163,0.663,9100
40164,0.6632,8964
40165,0.667,8810
40166,0.6641,8950
40167,0.6648,8846
40168,0.6672,8950
40169,0.6628,8876
40170,0.6674,8918
40171,0.6643,8896
40172,0.6614,9078
40173,0.6707,8856
40174,0.6577,8938
40175,0.6659,8996
40176,0.6672,8886
40177,0.6627,8972
40178,0.6674,8846
40179,0.6641,8966
40180,0.6608,8904
40181,0.6595,8948
40182,0.6642,8968
40183,0.6629,8950
40184,0.6591,9034
40185,0.6646,8972
40186,0.6608,8892
40187,0.6761,8782
40188,0.6635,9014
40189,0.6634,8884
40190,0.6686,8910
40191,0.6645,8970
40192,0.6646,8928
40193,0.6606,9086
40194,0.6638,8872
40195,0.6585,9148
40196,0.6602,8940
40197,0.6648,8810
40198,0.6544,9044
40199,0.66,8974
40200,0.6638,8948
40201,0.6549,9044
40202,0.6635,8942
40203,0.6579,9030
40204,0.6542,9186
40205,0.6589,8978
40206,0.6694,8768
40207,0.6558,8862
40208,0.6655,8878
40209,0.6705,8854
40210,0.6615,9012
40211,0.6572,8966
40212,0.6632,9028
40213,0.6654,8936
40214,0.6617,8912
40215,0.6625,9008
40216,0.6665,8896
40217,0.6635,8878
40218,0.6639,8886
40219,0.666,8946
40220,0.6608,9084
40221,0.6568,9146
40222,0.664,8820
40223,0.6627,8906
40224,0.6555,9070
40225,0.6644,8934
40226,0.6689,8852
40227,0.6601,8922
40228,0.6539,8992
40229,0.6616,8974
40230,0.6535,9134
40231,0.6626,8878
40232,0.6592,9136
40233,0.6599,9040
40234,0.6644,8926
40235,0.6587,9042
40236,0.6627,8862
40237,0.6628,8928
40238,0.6566,9046
40239,0.655,8980
40240,0.6622,8820
40241,0.6511,9122
40242,0.6625,8876
40243,0.6573,9134
40244,0.6611,8902
40245,0.6586,9062
40246,0.6641,8956
40247,0.6647,8864
40248,0.6711,8804
40249,0.6694,8866
40250,0.6622,8950
40251,0.6552,9134
40252,0.658,8906
40253,0.6597,8998
40254,0.6572,9092
40255,0.6633,9094
40256,0.6613,8946
40257,0.6527,9000
40258,0.6554,9062
40259,0.6604,8982
40260,0.6586,8904
40261,0.6594,9034
40262,0.663,8942
40263,0.666,8864
40264,0.6545,8974
40265,0.6512,9078
40266,0.6571,8996
40267,0.6727,8928
40268,0.6577,8978
40269,0.6656,8818
40270,0.6718,8698
40271,0.6606,9034
40272,0.6613,8992
40273,0.6697,8768
40274,0.6674,8890
40275,0.6677,8820
40276,0.6629,8958
40277,0.6653,8888
40278,0.6696,8920
40279,0.6681,8800
40280,0.6631,9076
40281,0.6657,8844
40282,0.6583,8948
40283,0.6608,8902
40284,0.6588,9084
40285,0.6629,8874
40286,0.6575,9132
40287,0.658,8874
40288,0.6569,9088
40289,0.6605,8990
40290,0.6634,8968
40291,0.6616,8976
40292,0.6538,9026
40293,0.6594,9064
40294,0.6565,8950
40295,0.6646,8878
40296,0.6587,8888
40297,0.6554,8986
40298,0.6542,9070
40299,0.6622,9012
40300,0.6587,9080
40301,0.6618,8988
40302,0.6644,8938
40303,0.6602,8874
40304,0.6617,8836
40305,0.6657,8924
40306,0.6671,8844
40307,0.6741,8700
40308,0.6728,8932
40309,0.6648,8940
40310,0.6621,9040
40311,0.6695,8912
40312,0.6632,8960
40313,0.6607,9020
40314,0.6617,8818
40315,0.657,8946
40316,0.6566,8974
40317,0.657,9008
40318,0.6637,8938
40319,0.6671,8844
40320,0.6617,8936
40321,0.6646,8924
40322,0.6591,8942
40323,0.6649,8932
40324,0.6594,9064
40325,0.6673,8956
40326,0.6561,8898
40327,0.6566,9036
40328,0.6586,9114
40329,0.6668,8952
40330,0.657,9080
40331,0.6651,8944
40332,0.6647,8864
40333,0.6613,8858
40334,0.664,8900
40335,0.6573,8968
40336,0.6713,8820
40337,0.6764,8638
40338,0.6638,8976
40339,0.6631,8980
40340,0.6557,8984
40341,0.6642,9000
40342,0.6579,9056
40343,0.6483,9078
40344,0.6538,9030
40345,0.6596,9050
40346,0.6577,8830
40347,0.6593,8994
40348,0.6579,8998
40349,0.6589,9036
40350,0.6644,8898
40351,0.6651,8922
40352,0.6613,8924
40353,0.663,8960
40354,0.6529,9148
40355,0.6653,8856
40356,0.6685,8822
40357,0.6601,8976
40358,0.6552,9054
40359,0.6564,9000
40360,0.6621,8900
40361,0.655,9082
40362,0.6623,8932
40363,0.6582,8962
40364,0.6637,8956
40365,0.6592,9028
40366,0.6616,8850
40367,0.6527,9062
40368,0.6601,8966
40369,0.6601,9082
40370,0.6503,9126
40371,0.6532,8966
40372,0.6536,8898
40373,0.655,8932
40374,0.6652,8820
40375,0.6632,9012
40376,0.6584,8968
40377,0.6589,8952
40378,0.6565,8950
40379,0.6678,8854
40380,0.6607,8880
40381,0.6593,8952
40382,0.6653,8884
40383,0.6575,8930
40384,0.6584,9018
40385,0.6594,9090
40386,0.6589,8986
40387,0.6615,8938
40388,0.6568,9078
40389,0.662,8964
40390,0.653,9070
40391,0.6588,9000
40392,0.6654,8978
40393,0.6682,8902
40394,0.6586,8924
40395,0.658,8994
40396,0.6648,8914
40397,0.6619,8890
40398,0.6646,8848
40399,0.6606,8956
40400,0.6636,8966
40401,0.659,8850
40402,0.6652,8932
40403,0.6551,8960
40404,0.6615,8976
40405,0.6604,8936
40406,0.656,9010
40407,0.6596,9024
40408,0.6631,8972
40409,0.6578,8984
40410,0.6593,8972
40411,0.6526,8994
40412,0.6598,8848
40413,0.6654,8906
40414,0.6578,8972
40415,0.6589,8964
40416,0.6673,8946
40417,0.6577,8876
40418,0.655,9062
40419,0.657,8914
40420,0.6646,8996
40421,0.6634,8864
40422,0.6564,9046
40423,0.6576,9062
40424,0.6547,9006
40425,0.6628,8930
40426,0.6676,8904
40427,0.6603,8948
40428,0.6585,8974
40429,0.6652,8986
40430,0.6596,8960
40431,0.6644,8904
40432,0.6598,9010
40433,0.6605,9000
40434,0.6599,8982
40435,0.6595,9000
40436,0.6642,8994
40437,0.6543,9048
40438,0.6577,9038
40439,0.6663,8972
40440,0.6654,8978
40441,0.6579,8936
40442,0.6627,8918
40443,0.6626,8976
40444,0.6599,8938
40445,0.6659,8864
40446,0.6588,8976
40447,0.6574,9028
40448,0.6541,9036
40449,0.6606,8996
40450,0.6543,9066
40451,0.6536,9030
40452,0.6641,8976
40453,0.6616,8908
40454,0.6588,8958
40455,0.6681,8860
40456,0.6633,8960
40457,0.6663,8900
40458,0.6659,8940
40459,0.6741,8820
40460,0.6627,8876
40461,0.6619,9046
40462,0.659,9056
40463,0.6574,8998
40464,0.662,8954
40465,0.6577,8934
40466,0.6615,8972
40467,0.6611,8924
40468,0.6699,8816
40469,0.6599,8860
40470,0.6682,8998
40471,0.6678,8934
40472,0.6671,8856
40473,0.6605,9018
40474,0.6687,8838
40475,0.6649,8844
40476,0.6591,8936
40477,0.6657,8934
40478,0.6662,8874
40479,0.664,8938
40480,0.6617,9078
40481,0.6608,9032
40482,0.6634,8842
40483,0.6601,8994
40484,0.663,8832
40485,0.6656,8734
40486,0.6598,8994
40487,0.659,8938
40488,0.6602,9010
40489,0.6502,9048
40490,0.6537,9044
40491,0.6631,8946
40492,0.663,8936
40493,0.6688,8874
40494,0.6603,8984
40495,0.6692,8778
40496,0.664,8914
40497,0.6594,9060
40498,0.6593,9058
40499,0.6682,8834
40500,0.663,8956
40501,0.6584,8948
40502,0.6619,8856
40503,0.6535,8926
40504,0.6525,9092
40505,0.6617,8930
40506,0.6602,8932
40507,0.6591,9010
40508,0.6732,8812
40509,0.6666,8978
40510,0.6642,9094
40511,0.6691,8970
40512,0.669,8884
40513,0.6708,8792
40514,0.6688,8844
40515,0.6663,8852
40516,0.6615,8984
40517,0.6638,8944
40518,0.6774,8692
40519,0.6672,8844
40520,0.6732,8910
40521,0.6644,8988
40522,0.6719,8836
40523,0.6597,9020
40524,0.6679,8850
40525,0.6651,8822
40526,0.6644,8890
40527,0.6735,8738
40528,0.6634,8930
40529,0.6626,8988
40530,0.6661,8954
40531,0.6624,8924
40532,0.653,9144
40533,0.6529,9064
40534,0.6584,8938
40535,0.6553,9052
40536,0.654,9032
40537,0.6561,9046
40538,0.6635,8934
40539,0.6646,8924
40540,0.6687,8952
40541,0.6695,8758
40542,0.6662,8986
40543,0.6631,8946
40544,0.6625,8944
40545,0.6653,8866
40546,0.6691,8878
40547,0.6772,8910
40548,0.6572,9112
40549,0.6694,8746
40550,0.6553,9012
40551,0.6654,8896
40552,0.6677,8800
40553,0.6611,9028
40554,0.6646,9014
40555,0.666,8948
40556,0.6697,8822
40557,0.667,8808
40558,0.6653,8854
40559,0.665,8986
40560,0.6636,8908
40561,0.6655,8874
40562,0.6616,8982
40563,0.6562,8960
40564,0.6628,8772
40565,0.6625,8930
40566,0.663,8928
40567,0.6626,8832
40568,0.6623,8922
40569,0.6666,8880
40570,0.6626,8986
40571,0.6617,8926
40572,0.6552,8970
40573,0.655,9072
40574,0.6539,9138
40575,0.6639,8968
40576,0.662,8864
40577,0.6626,9002
40578,0.667,8946
40579,0.6583,9050
40580,0.6615,8894
40581,0.6562,9100
40582,0.6608,8920
40583,0.6695,8810
40584,0.6733,8746
40585,0.6654,8880
40586,0.6611,8926
40587,0.6654,8994
40588,0.6689,8804
40589,0.6638,8924
40590,0.6552,9062
40591,0.6644,8920
40592,0.6634,8878
40593,0.6589,8932
40594,0.6672,8830
40595,0.6579,9008
40596,0.661,8874
40597,0.6627,8852
40598,0.662,9034
40599,0.6575,9086
40600,0.6583,8946
40601,0.6529,8998
40602,0.6645,8880
40603,0.6614,8970
40604,0.6551,9000
40605,0.6575,8904
40606,0.6612,8962
40607,0.653,9104
40608,0.6619,8992
40609,0.6549,9004
40610,0.6634,8958
40611,0.6581,8870
40612,0.6503,8946
40613,0.664,8880
40614,0.6653,9008
40615,0.6547,9040
40616,0.6673,8906
